temperature_c,humidity_pct,smoke_ppm,air_quality_ppm,mq2_volts,mq135_volts,flame_analog_volts,flame_detected,timestamp_s,episode_id,regime,regime_label,temp_rate_c_per_min,smoke_rate_ppm_per_min,heat_index_c,label,label_int
26.4,43.0,552.403,134.838,2.1879,2.2532,0.1499,0,98558.61,114,flaming,SAFE,9.0,133.29,26.218,SAFE,0
26.6,41.2,557.417,132.288,2.1823,2.2524,0.1499,0,98560.61,114,flaming,SAFE,6.0,150.42,26.391,SAFE,0
26.6,42.2,563.282,128.962,2.1855,2.2322,0.1499,0,98562.61,114,flaming,SAFE,0.0,175.95,26.417,SAFE,0
26.7,44.0,559.117,131.565,2.179,2.2451,0.1499,0,98564.61,114,flaming,SAFE,3.0,-124.95,26.838,SAFE,0
27.1,43.3,556.766,132.647,2.1855,2.2467,0.1499,0,98566.61,114,flaming,SAFE,12.0,-70.53,27.113,SAFE,0
27.2,41.9,535.4,127.164,2.167,2.233,0.1499,0,98568.61,114,flaming,SAFE,3.0,-640.98,27.115,SAFE,0
27.7,41.8,550.051,124.737,2.1734,2.2266,0.1499,0,98570.61,114,flaming,SAFE,15.0,439.53,27.524,SAFE,0
27.6,43.2,534.896,128.446,2.167,2.2435,0.1499,0,98572.61,114,flaming,SAFE,-3.0,-454.65,27.528,SAFE,0
28.0,41.2,533.817,129.316,2.1613,2.2451,0.1499,0,98574.61,114,flaming,SAFE,12.0,-32.37,27.747,SAFE,0
27.9,42.4,552.363,129.482,2.1855,2.2379,0.1499,0,98576.61,114,flaming,SAFE,-3.0,556.38,27.742,SAFE,0
28.2,43.7,547.001,132.3,2.1726,2.2516,0.1499,0,98578.61,114,flaming,SAFE,9.0,-160.86,28.123,SAFE,0
28.3,41.3,566.851,132.752,2.1936,2.2467,0.1499,0,98580.61,114,flaming,SAFE,3.0,595.5,28.03,SAFE,0
28.5,42.6,562.576,132.505,2.1855,2.2459,0.1499,0,98582.61,114,flaming,SAFE,6.0,-128.25,28.33,SAFE,0
28.7,41.2,550.119,129.202,2.179,2.2451,0.1499,0,98584.61,114,flaming,SAFE,6.0,-373.71,28.41,SAFE,0
28.8,41.2,573.384,122.507,2.1984,2.2161,0.1499,0,98586.61,114,flaming,SAFE,3.0,697.95,28.51,SAFE,0
28.8,42.7,584.186,123.992,2.2137,2.2201,0.1499,0,98588.61,114,flaming,SAFE,0.0,324.06,28.646,SAFE,0
29.1,41.1,589.24,121.867,2.2073,2.221,0.1499,0,98590.61,114,flaming,SAFE,9.0,151.62,28.811,SAFE,0
29.4,42.4,593.051,120.495,2.2185,2.2137,0.1499,0,98592.61,114,flaming,SAFE,9.0,114.33,29.271,SAFE,0
29.4,40.7,572.327,121.728,2.204,2.2169,0.1499,0,98594.61,114,flaming,SAFE,0.0,-621.72,29.093,SAFE,0
29.7,41.5,580.345,122.72,2.2,2.2193,0.1499,0,98596.61,114,flaming,SAFE,9.0,240.54,29.514,SAFE,0
29.8,41.5,583.349,129.024,2.2073,2.2403,0.1499,0,98598.61,114,flaming,SAFE,3.0,90.12,29.63,SAFE,0
29.9,42.3,572.701,130.194,2.1919,2.2427,0.1499,0,98600.61,114,flaming,SAFE,3.0,-319.44,29.843,SAFE,0
30.3,41.3,587.35,128.877,2.2073,2.2379,0.1499,0,98602.61,114,flaming,SAFE,12.0,439.47,30.206,SAFE,0
30.6,41.3,597.54,131.573,2.2218,2.2475,0.1507,0,98604.61,114,flaming,SAFE,9.0,305.7,30.582,SAFE,0
31.4,41.2,598.658,133.746,2.2169,2.2548,0.1555,0,98606.61,114,flaming,SAFE,24.0,33.54,31.634,SAFE,0
31.0,42.6,587.734,135.252,2.2105,2.2564,0.1588,0,98608.61,114,flaming,SAFE,-12.0,-327.72,31.306,SAFE,0
31.3,41.8,627.206,132.354,2.2443,2.2532,0.1644,0,98610.61,114,flaming,SAFE,9.0,1184.16,31.593,SAFE,0
31.5,41.6,627.279,136.475,2.2395,2.254,0.1684,0,98612.61,114,flaming,SAFE,6.0,2.19,31.841,SAFE,0
32.1,40.7,647.847,130.556,2.2604,2.2403,0.1829,0,98614.61,114,flaming,SAFE,18.0,617.04,32.55,SAFE,0
32.2,41.9,644.149,127.822,2.2548,2.2411,0.1741,0,98616.61,114,flaming,SAFE,3.0,-110.94,32.929,SAFE,0
32.5,40.6,649.105,125.852,2.2548,2.2234,0.191,0,98618.61,114,flaming,SAFE,9.0,148.68,33.131,SAFE,0
32.9,41.7,663.145,120.057,2.2685,2.204,0.1942,0,98620.61,114,flaming,SAFE,12.0,421.2,33.994,SAFE,0
32.9,41.9,695.301,118.538,2.2959,2.2089,0.199,0,98622.61,114,flaming,SAFE,0.0,964.68,34.039,SAFE,0
33.7,40.5,727.434,122.841,2.3104,2.2177,0.2136,0,98624.61,114,flaming,SAFE,24.0,963.99,35.043,SAFE,0
33.7,40.6,715.296,122.563,2.3015,2.2193,0.2095,0,98626.61,114,flaming,SAFE,0.0,-364.14,35.068,SAFE,0
34.2,41.0,724.627,124.591,2.3144,2.2266,0.2152,0,98628.61,114,flaming,SAFE,15.0,279.93,36.044,SAFE,0
34.2,39.2,747.377,128.033,2.3354,2.2347,0.2264,0,98630.61,114,flaming,SAFE,0.0,682.5,35.567,SAFE,0
34.4,40.6,752.668,131.41,2.3249,2.2484,0.2385,0,98632.61,114,flaming,SAFE,6.0,158.73,36.292,SAFE,0
35.0,38.3,719.132,136.014,2.3056,2.258,0.2466,0,98634.61,114,flaming,SAFE,18.0,-1006.08,36.719,SAFE,0
35.2,41.0,723.095,135.131,2.3032,2.2532,0.2482,0,98636.61,114,flaming,SAFE,6.0,118.89,37.905,SAFE,0
35.8,40.1,762.109,134.813,2.3354,2.254,0.2547,0,98638.61,114,flaming,SAFE,18.0,1170.42,38.781,SAFE,0
35.8,38.7,750.673,140.58,2.3265,2.2758,0.2627,0,98640.61,114,flaming,SAFE,0.0,-343.08,38.316,SAFE,0
36.4,40.0,722.479,136.791,2.3072,2.2653,0.2812,0,98642.61,114,flaming,SAFE,18.0,-845.82,39.955,SAFE,0
36.5,40.0,733.511,140.01,2.3193,2.2725,0.2949,0,98644.61,114,flaming,SAFE,3.0,330.96,40.161,SAFE,0
37.1,40.6,744.065,138.129,2.3152,2.2621,0.2925,0,98646.61,114,flaming,SAFE,18.0,316.62,41.674,SAFE,0
37.2,38.5,717.845,139.441,2.2983,2.2677,0.2974,0,98648.61,114,flaming,SAFE,3.0,-786.6,41.038,SAFE,0
37.8,37.9,726.381,147.169,2.316,2.2911,0.3215,0,98650.61,114,flaming,SAFE,18.0,256.08,42.059,SAFE,0
38.2,39.3,747.585,150.987,2.3209,2.2967,0.3256,0,98652.61,114,flaming,SAFE,12.0,636.12,43.556,SAFE,0
38.6,38.8,756.155,151.866,2.3297,2.3032,0.3207,0,98654.61,114,flaming,SAFE,12.0,257.1,44.234,SAFE,0
39.1,39.8,789.87,156.491,2.3459,2.3056,0.3481,0,98656.61,114,flaming,SAFE,15.0,1011.45,45.912,SAFE,0
39.5,38.3,798.74,158.884,2.3499,2.3136,0.3481,0,98658.61,114,flaming,SAFE,12.0,266.1,46.087,SAFE,0
40.0,39.0,823.852,161.689,2.362,2.3241,0.3586,0,98660.61,114,flaming,SAFE,15.0,753.36,47.69,SAFE,0
40.1,40.0,839.793,164.134,2.3757,2.3273,0.3667,0,98662.61,114,flaming,SAFE,3.0,478.23,48.522,SAFE,0
41.0,37.7,915.758,168.397,2.4079,2.3305,0.3779,0,98664.61,114,flaming,WARNING,27.0,2278.95,49.442,WARNING,1
41.6,39.2,973.51,167.102,2.4393,2.3394,0.3965,0,98666.61,114,flaming,WARNING,18.0,1732.56,51.996,WARNING,1
41.9,38.1,962.281,169.095,2.4256,2.3402,0.4045,0,98668.61,114,flaming,WARNING,9.0,-336.87,52.058,WARNING,1
41.9,36.6,982.284,180.887,2.4369,2.3547,0.4199,0,98670.61,114,flaming,WARNING,0.0,600.09,51.048,WARNING,1
42.8,37.5,975.297,176.778,2.4297,2.3499,0.4327,0,98672.61,114,flaming,WARNING,27.0,-209.61,54.087,WARNING,1
43.3,37.4,971.568,173.791,2.4321,2.3523,0.4303,0,98674.61,114,flaming,WARNING,15.0,-111.87,55.41,WARNING,1
43.9,37.3,969.833,181.52,2.4281,2.366,0.4561,0,98676.61,114,flaming,WARNING,18.0,-52.05,57.046,WARNING,1
44.4,37.3,961.721,179.212,2.4264,2.362,0.4577,0,98678.61,114,flaming,WARNING,15.0,-243.36,58.51,WARNING,1
45.1,37.2,916.625,191.445,2.4023,2.3829,0.4706,0,98680.61,114,flaming,WARNING,21.0,-1352.88,60.523,WARNING,1
45.6,37.2,931.499,193.102,2.4111,2.3805,0.4956,0,98682.61,114,flaming,WARNING,15.0,446.22,62.061,WARNING,1
46.1,36.6,886.098,186.515,2.3926,2.3692,0.4924,0,98684.61,114,flaming,WARNING,15.0,-1362.03,63.033,WARNING,1
46.9,36.1,867.495,195.213,2.3886,2.387,0.5278,0,98686.61,114,flaming,WARNING,24.0,-558.09,65.043,WARNING,1
47.6,36.1,896.9,202.321,2.4007,2.3974,0.5254,0,98688.61,114,flaming,WARNING,21.0,882.15,67.299,WARNING,1
48.2,35.6,923.84,208.831,2.4103,2.4103,0.5415,0,98690.61,114,flaming,WARNING,18.0,808.2,68.698,WARNING,1
48.6,35.8,938.761,213.439,2.4176,2.4136,0.5568,0,98692.61,114,flaming,WARNING,12.0,447.63,70.267,WARNING,1
49.4,35.2,994.031,216.513,2.4361,2.4103,0.5689,0,98694.61,114,flaming,WARNING,24.0,1658.1,72.232,WARNING,1
50.0,34.6,1049.082,224.534,2.4611,2.4337,0.5851,0,98696.61,114,flaming,WARNING,18.0,1651.53,73.503,WARNING,1
50.7,36.0,1142.733,235.884,2.4958,2.4547,0.6052,0,98698.61,114,flaming,WARNING,21.0,2809.53,77.889,WARNING,1
51.3,35.7,1164.012,234.574,2.4982,2.4442,0.6278,0,98700.61,114,flaming,WARNING,18.0,638.37,79.656,WARNING,1
52.2,35.2,1133.054,245.554,2.4893,2.4619,0.6423,0,98702.61,114,flaming,WARNING,27.0,-928.74,82.244,WARNING,1
52.8,34.4,1131.445,237.597,2.4845,2.4506,0.6487,0,98704.61,114,flaming,WARNING,18.0,-48.27,83.22,WARNING,1
53.7,34.7,1140.161,247.641,2.4901,2.4555,0.6697,0,98706.61,114,flaming,WARNING,27.0,261.48,87.139,WARNING,1
54.3,34.4,1145.583,243.045,2.4885,2.4547,0.6882,0,98708.61,114,flaming,WARNING,18.0,162.66,88.949,WARNING,1
55.3,34.7,1111.172,262.369,2.4732,2.4732,0.7172,0,98710.61,114,flaming,WARNING,30.0,-1032.33,93.489,WARNING,1
56.1,32.9,1151.042,279.793,2.4982,2.5038,0.7261,0,98712.61,114,flaming,WARNING,24.0,1196.1,93.213,WARNING,1
56.9,33.5,1169.298,273.979,2.503,2.4901,0.7527,0,98714.61,114,flaming,WARNING,24.0,547.68,97.639,WARNING,1
57.8,34.0,1228.54,287.193,2.5223,2.507,0.7664,0,98716.61,114,flaming,WARNING,27.0,1777.26,102.477,WARNING,1
58.5,32.1,1283.014,310.669,2.5425,2.5232,0.7905,0,98718.61,114,flaming,FIRE,21.0,1634.22,101.186,FIRE,2
59.5,31.3,1350.228,321.57,2.5514,2.5377,0.8099,0,98720.61,114,flaming,FIRE,30.0,2016.42,103.452,FIRE,2
60.5,32.3,1392.7,342.547,2.5626,2.5522,0.8268,0,98722.61,114,flaming,FIRE,30.0,1274.16,110.117,FIRE,2
61.1,31.8,1448.056,367.949,2.5763,2.5788,0.859,0,98724.61,114,flaming,FIRE,18.0,1660.68,111.448,FIRE,2
62.4,30.1,1486.077,385.268,2.5828,2.5876,0.8776,0,98726.61,114,flaming,FIRE,39.0,1140.63,112.507,FIRE,2
63.5,32.0,1481.228,376.851,2.5804,2.5779,0.9034,0,98728.61,114,flaming,FIRE,33.0,-145.47,122.783,FIRE,2
64.3,30.7,1564.457,388.31,2.5965,2.5876,0.9195,0,98730.61,114,flaming,FIRE,24.0,2496.87,122.558,FIRE,2
64.9,30.1,1619.917,417.28,2.6053,2.6062,0.9461,0,98732.61,114,flaming,FIRE,18.0,1663.8,123.42,FIRE,2
66.2,29.6,1730.479,423.574,2.6311,2.619,0.9743,0,98734.61,114,flaming,FIRE,39.0,3316.86,127.694,FIRE,2
67.7,28.4,1818.986,440.317,2.6489,2.6239,1.0001,0,98736.61,114,flaming,FIRE,45.0,2655.21,130.39,FIRE,2
68.7,28.4,1869.797,469.259,2.6456,2.6279,1.0267,0,98738.61,114,flaming,FIRE,30.0,1524.33,134.932,FIRE,2
69.7,29.0,2058.356,502.472,2.6843,2.6473,1.0452,0,98740.61,114,flaming,FIRE,30.0,5656.77,141.885,FIRE,2
70.9,28.7,2168.691,545.518,2.6932,2.669,1.0613,0,98742.61,114,flaming,FIRE,36.0,3310.05,146.479,FIRE,2
72.0,27.6,2109.009,551.359,2.6908,2.6722,1.079,0,98744.61,114,flaming,FIRE,33.0,-1790.46,147.196,FIRE,2
73.2,27.0,2523.581,600.761,2.7335,2.6892,1.1306,0,98746.61,114,flaming,FIRE,36.0,12437.16,150.3,FIRE,2
74.6,28.9,2837.304,715.059,2.7593,2.7278,1.1621,0,98748.61,114,flaming,FIRE,42.0,9411.69,166.049,FIRE,2
75.8,28.0,3149.617,759.057,2.7907,2.7399,1.1725,1,98750.61,114,flaming,FIRE,36.0,9369.39,167.922,FIRE,2
77.2,26.3,3403.717,843.553,2.81,2.7625,1.2128,1,98752.61,114,flaming,FIRE,42.0,7623.0,166.383,FIRE,2
78.4,26.7,3443.457,875.322,2.806,2.7697,1.2499,1,98754.61,114,flaming,FIRE,36.0,1192.2,174.59,FIRE,2
79.8,25.8,3671.855,973.574,2.8245,2.7988,1.2716,1,98756.61,114,flaming,FIRE,42.0,6851.94,176.727,FIRE,2
81.3,25.9,3791.949,1089.042,2.8286,2.8125,1.3184,1,98758.61,114,flaming,FIRE,45.0,3602.82,185.058,FIRE,2
82.4,23.5,4322.325,1138.164,2.8536,2.8173,1.3313,1,98760.61,114,flaming,FIRE,33.0,15911.28,175.855,FIRE,2
83.9,24.1,4679.12,1177.589,2.8826,2.8229,1.3708,1,98762.61,114,flaming,FIRE,45.0,10703.85,187.062,FIRE,2
85.8,25.4,4656.868,1348.724,2.8729,2.8439,1.4151,1,98764.61,114,flaming,FIRE,57.0,-667.56,205.941,FIRE,2
87.4,23.0,5193.635,1463.474,2.8938,2.8624,1.4465,1,98766.61,114,flaming,FIRE,48.0,16103.01,197.057,FIRE,2
89.2,23.2,5464.448,1835.589,2.8971,2.893,1.4779,1,98768.61,114,flaming,FIRE,54.0,8124.39,207.818,FIRE,2
90.5,22.0,6934.355,2113.654,2.9414,2.9221,1.507,1,98770.61,114,flaming,FIRE,39.0,44097.21,204.921,FIRE,2
91.8,21.9,6859.086,2388.407,2.9398,2.9414,1.5537,1,98772.61,114,flaming,FIRE,39.0,-2258.07,210.653,FIRE,2
93.8,20.4,7995.687,2503.05,2.9664,2.9301,1.6021,1,98774.61,114,flaming,FIRE,60.0,34098.03,207.53,FIRE,2
95.4,20.7,10000.0,2840.618,3.0131,2.9495,1.6423,1,98776.61,114,flaming,FIRE,48.0,60129.39,218.111,FIRE,2
97.3,19.2,10000.0,3178.146,3.026,2.9696,1.6705,1,98778.61,114,flaming,FIRE,57.0,0.0,212.908,FIRE,2
99.1,18.5,10000.0,3997.552,3.0518,2.993,1.7133,1,98780.61,114,flaming,FIRE,54.0,0.0,214.193,FIRE,2
100.6,19.0,10000.0,5106.267,3.0873,3.0252,1.7592,1,98782.61,114,flaming,FIRE,45.0,0.0,226.523,FIRE,2
102.6,18.2,10000.0,6810.339,3.0985,3.0478,1.7906,1,98784.61,114,flaming,FIRE,60.0,0.0,227.16,FIRE,2
105.4,18.4,10000.0,7302.958,3.1001,3.0542,1.8398,1,98786.61,114,flaming,FIRE,84.0,0.0,242.933,FIRE,2
106.9,18.3,10000.0,7783.466,3.1001,3.059,1.901,1,98788.61,114,flaming,FIRE,45.0,0.0,249.066,FIRE,2
108.6,17.2,10000.0,8879.328,3.1001,3.0752,1.9558,1,98790.61,114,flaming,FIRE,51.0,0.0,242.955,FIRE,2
110.7,15.4,10000.0,10000.0,3.1001,3.0864,1.9808,1,98792.61,114,flaming,FIRE,63.0,0.0,227.822,FIRE,2
24.2,44.5,574.25,116.602,2.2,2.2016,0.1499,0,98794.61,115,flaming,SAFE,0.0,0.0,23.838,SAFE,0
24.3,43.1,579.245,114.217,2.2024,2.1992,0.1499,0,98796.61,115,flaming,SAFE,3.0,149.85,23.911,SAFE,0
24.5,43.9,585.964,114.87,2.2097,2.1911,0.1499,0,98798.61,115,flaming,SAFE,6.0,201.57,24.152,SAFE,0
24.5,42.0,586.363,118.881,2.2097,2.2008,0.1499,0,98800.61,115,flaming,SAFE,0.0,11.97,24.102,SAFE,0
24.6,42.7,582.73,118.044,2.2048,2.2169,0.1499,0,98802.61,115,flaming,SAFE,3.0,-108.99,24.231,SAFE,0
25.2,43.4,556.386,119.539,2.1871,2.2145,0.1499,0,98804.61,115,flaming,SAFE,18.0,-790.32,24.909,SAFE,0
25.2,43.4,557.952,118.384,2.1831,2.2161,0.1499,0,98806.61,115,flaming,SAFE,0.0,46.98,24.909,SAFE,0
25.6,43.2,553.53,119.973,2.1823,2.2105,0.1499,0,98808.61,115,flaming,SAFE,12.0,-132.66,25.344,SAFE,0
25.3,43.1,542.172,119.227,2.167,2.2121,0.1499,0,98810.61,115,flaming,SAFE,-9.0,-340.74,25.011,SAFE,0
25.7,44.0,546.778,116.105,2.1758,2.2,0.1499,0,98812.61,115,flaming,SAFE,12.0,138.18,25.474,SAFE,0
25.9,42.7,555.179,116.809,2.1871,2.2016,0.1499,0,98814.61,115,flaming,SAFE,6.0,252.03,25.66,SAFE,0
26.0,43.2,573.855,120.257,2.2064,2.2064,0.1499,0,98816.61,115,flaming,SAFE,3.0,560.28,25.784,SAFE,0
26.4,43.9,563.536,118.38,2.1855,2.2064,0.1499,0,98818.61,115,flaming,SAFE,12.0,-309.57,26.242,SAFE,0
26.5,42.5,571.294,116.469,2.1944,2.2081,0.1499,0,98820.61,115,flaming,SAFE,3.0,232.74,26.315,SAFE,0
26.8,42.6,584.077,120.006,2.2024,2.2064,0.1499,0,98822.61,115,flaming,SAFE,9.0,383.49,26.844,SAFE,0
27.0,43.4,583.855,123.689,2.204,2.2153,0.1499,0,98824.61,115,flaming,SAFE,6.0,-6.66,27.039,SAFE,0
27.1,42.8,607.185,124.142,2.2242,2.2266,0.1499,0,98826.61,115,flaming,SAFE,3.0,699.9,27.086,SAFE,0
27.3,42.3,625.52,124.297,2.2363,2.2274,0.1499,0,98828.61,115,flaming,SAFE,6.0,550.05,27.219,SAFE,0
27.7,44.4,605.215,124.484,2.2177,2.2266,0.1499,0,98830.61,115,flaming,SAFE,12.0,-609.15,27.7,SAFE,0
27.8,42.9,607.347,124.629,2.2282,2.2314,0.1499,0,98832.61,115,flaming,SAFE,3.0,63.96,27.686,SAFE,0
28.0,42.1,613.991,119.059,2.2355,2.2056,0.1499,0,98834.61,115,flaming,SAFE,6.0,199.32,27.811,SAFE,0
28.2,42.1,614.247,119.369,2.2338,2.2056,0.1499,0,98836.61,115,flaming,SAFE,6.0,7.68,27.997,SAFE,0
28.3,41.9,640.598,122.875,2.2588,2.2274,0.1499,0,98838.61,115,flaming,SAFE,3.0,790.53,28.077,SAFE,0
29.0,42.8,636.869,121.187,2.2532,2.2105,0.1499,0,98840.61,115,flaming,SAFE,21.0,-111.87,28.869,SAFE,0
28.9,41.7,636.739,122.316,2.2508,2.2153,0.1499,0,98842.61,115,flaming,SAFE,-3.0,-3.9,28.658,SAFE,0
29.1,42.5,652.968,122.002,2.2596,2.2218,0.1499,0,98844.61,115,flaming,SAFE,6.0,486.87,28.948,SAFE,0
29.6,42.2,645.147,118.052,2.258,2.2064,0.1499,0,98846.61,115,flaming,SAFE,15.0,-234.63,29.478,SAFE,0
30.0,42.8,677.354,120.15,2.2733,2.2193,0.1499,0,98848.61,115,flaming,SAFE,12.0,966.21,30.027,SAFE,0
30.4,40.7,678.183,121.512,2.2814,2.2177,0.1499,0,98850.61,115,flaming,SAFE,12.0,24.87,30.251,SAFE,0
30.6,43.2,715.989,126.202,2.3032,2.2298,0.1499,0,98852.61,115,flaming,SAFE,6.0,1134.18,30.854,SAFE,0
31.2,43.0,744.169,127.963,2.3273,2.2371,0.1539,0,98854.61,115,flaming,SAFE,18.0,845.4,31.651,SAFE,0
31.3,42.1,735.831,128.933,2.3128,2.2411,0.1547,0,98856.61,115,flaming,SAFE,3.0,-250.14,31.643,SAFE,0
31.6,42.5,733.655,133.768,2.3104,2.2572,0.17,0,98858.61,115,flaming,SAFE,9.0,-65.28,32.142,SAFE,0
32.0,42.6,719.413,133.655,2.3056,2.2443,0.1829,0,98860.61,115,flaming,SAFE,12.0,-427.26,32.76,SAFE,0
32.7,40.2,723.457,133.868,2.3056,2.2612,0.1757,0,98862.61,115,flaming,SAFE,21.0,121.32,33.357,SAFE,0
32.5,41.8,736.097,139.384,2.3193,2.2645,0.1853,0,98864.61,115,flaming,SAFE,-6.0,379.2,33.375,SAFE,0
32.9,42.0,769.888,135.476,2.341,2.2484,0.1934,0,98866.61,115,flaming,SAFE,12.0,1013.73,34.061,SAFE,0
33.8,40.2,780.721,137.421,2.3434,2.2701,0.2063,0,98868.61,115,flaming,SAFE,27.0,324.99,35.138,SAFE,0
34.2,41.3,786.58,134.08,2.3475,2.2604,0.2136,0,98870.61,115,flaming,SAFE,12.0,175.77,36.126,SAFE,0
34.2,40.3,787.007,132.213,2.3459,2.2475,0.2377,0,98872.61,115,flaming,SAFE,0.0,12.81,35.855,SAFE,0
35.1,40.1,846.441,138.039,2.3837,2.2653,0.2434,0,98874.61,115,flaming,SAFE,27.0,1783.02,37.433,SAFE,0
35.3,39.6,888.734,131.185,2.3982,2.2475,0.2482,0,98876.61,115,flaming,SAFE,6.0,1268.79,37.655,SAFE,0
36.1,40.2,901.253,131.168,2.4055,2.2516,0.2595,0,98878.61,115,flaming,WARNING,24.0,375.57,39.416,WARNING,1
36.6,40.0,923.034,131.539,2.4152,2.2467,0.2772,0,98880.61,115,flaming,WARNING,15.0,653.43,40.369,WARNING,1
36.8,40.7,906.54,132.805,2.4063,2.2459,0.2941,0,98882.61,115,flaming,WARNING,6.0,-494.82,41.064,WARNING,1
37.4,39.6,885.104,132.103,2.3918,2.2524,0.3006,0,98884.61,115,flaming,SAFE,18.0,-643.08,41.912,SAFE,0
38.4,39.6,892.208,132.069,2.3982,2.2516,0.3135,0,98886.61,115,flaming,SAFE,30.0,213.12,44.155,SAFE,0
38.8,39.5,911.605,134.305,2.4071,2.2596,0.3151,0,98888.61,115,flaming,WARNING,12.0,581.91,45.041,WARNING,1
39.6,40.1,923.57,131.608,2.4023,2.25,0.3473,0,98890.61,115,flaming,WARNING,24.0,358.95,47.307,WARNING,1
40.2,39.7,1005.137,132.7,2.4466,2.2508,0.357,0,98892.61,115,flaming,WARNING,18.0,2447.01,48.602,WARNING,1
40.5,37.6,1017.944,136.044,2.453,2.2604,0.3779,0,98894.61,115,flaming,WARNING,9.0,384.21,48.128,WARNING,1
41.4,38.3,954.42,134.43,2.4273,2.25,0.3868,0,98896.61,115,flaming,WARNING,27.0,-1905.72,50.859,WARNING,1
42.2,38.9,1002.399,140.918,2.453,2.2717,0.4062,0,98898.61,115,flaming,WARNING,24.0,1439.37,53.442,WARNING,1
42.9,37.2,1007.279,140.995,2.4418,2.2685,0.415,0,98900.61,115,flaming,WARNING,21.0,146.4,54.141,WARNING,1
43.6,37.6,1050.99,142.338,2.4619,2.2758,0.4311,0,98902.61,115,flaming,WARNING,21.0,1311.33,56.423,WARNING,1
44.1,38.7,1062.515,151.115,2.4643,2.2943,0.4601,0,98904.61,115,flaming,WARNING,15.0,345.75,58.818,WARNING,1
45.1,37.1,1111.87,154.304,2.4764,2.3096,0.4642,0,98906.61,115,flaming,WARNING,30.0,1480.65,60.431,WARNING,1
45.8,37.4,1160.053,155.092,2.503,2.3032,0.4843,0,98908.61,115,flaming,WARNING,21.0,1445.49,62.881,WARNING,1
46.8,37.1,1153.266,164.056,2.4933,2.3233,0.5149,0,98910.61,115,flaming,WARNING,30.0,-203.61,65.779,WARNING,1
47.8,37.6,1191.239,170.759,2.5111,2.3434,0.5407,0,98912.61,115,flaming,WARNING,30.0,1139.19,69.679,WARNING,1
48.5,37.0,1257.163,177.914,2.524,2.3604,0.5617,0,98914.61,115,flaming,WARNING,21.0,1977.72,71.379,WARNING,1
49.6,36.4,1257.86,178.98,2.5288,2.3547,0.5681,0,98916.61,115,flaming,WARNING,33.0,20.91,74.478,WARNING,1
50.6,35.6,1226.981,183.405,2.5159,2.3684,0.5939,0,98918.61,115,flaming,WARNING,30.0,-926.37,76.963,WARNING,1
51.5,35.0,1355.958,203.052,2.5497,2.3966,0.6221,0,98920.61,115,flaming,WARNING,27.0,3869.31,79.354,WARNING,1
52.6,36.1,1356.29,222.116,2.5562,2.4273,0.6455,0,98922.61,115,flaming,WARNING,33.0,9.96,85.206,WARNING,1
53.7,35.5,1445.734,236.609,2.5763,2.4538,0.6697,0,98924.61,115,flaming,WARNING,33.0,2683.32,88.521,WARNING,1
54.8,34.4,1528.713,246.119,2.5892,2.4603,0.7067,0,98926.61,115,flaming,WARNING,33.0,2489.37,90.919,WARNING,1
55.8,33.7,1503.102,253.747,2.5876,2.4675,0.7059,0,98928.61,115,flaming,WARNING,30.0,-768.33,93.582,WARNING,1
57.0,33.2,1560.361,263.573,2.5941,2.4845,0.7527,0,98930.61,115,flaming,WARNING,36.0,1717.77,97.425,WARNING,1
58.2,33.2,1572.852,273.865,2.6037,2.4949,0.7736,0,98932.61,115,flaming,FIRE,36.0,374.73,102.401,FIRE,2
59.4,32.8,1691.823,285.461,2.6215,2.5078,0.8051,0,98934.61,115,flaming,FIRE,36.0,3569.13,106.585,FIRE,2
61.0,33.2,1700.576,317.904,2.6271,2.5296,0.826,0,98936.61,115,flaming,FIRE,48.0,262.59,114.651,FIRE,2
62.1,31.1,1827.178,320.667,2.6448,2.5417,0.8655,0,98938.61,115,flaming,FIRE,33.0,3798.06,113.941,FIRE,2
63.6,32.6,1855.615,351.169,2.6537,2.5538,0.8977,0,98940.61,115,flaming,FIRE,45.0,853.11,125.032,FIRE,2
64.9,31.7,1899.419,358.371,2.6569,2.5634,0.9348,0,98942.61,115,flaming,FIRE,39.0,1314.12,128.434,FIRE,2
66.2,31.3,2022.848,393.873,2.673,2.5876,0.959,0,98944.61,115,flaming,FIRE,39.0,3702.87,133.349,FIRE,2
68.0,30.3,2106.611,391.183,2.6843,2.5892,1.0025,0,98946.61,115,flaming,FIRE,54.0,2512.89,138.562,FIRE,2
69.7,31.3,2228.579,407.08,2.6964,2.5941,1.0307,0,98948.61,115,flaming,FIRE,51.0,3659.04,150.874,FIRE,2
71.1,28.6,2349.665,431.336,2.7117,2.6182,1.0694,0,98950.61,115,flaming,FIRE,42.0,3632.58,147.041,FIRE,2
73.1,27.8,2458.795,445.307,2.7262,2.6247,1.1073,0,98952.61,115,flaming,FIRE,60.0,3273.9,153.372,FIRE,2
74.7,28.5,2734.375,452.163,2.7577,2.6263,1.1435,0,98954.61,115,flaming,FIRE,48.0,8267.4,164.66,FIRE,2
76.7,27.5,2740.97,486.794,2.7536,2.6481,1.1822,1,98956.61,115,flaming,FIRE,60.0,197.85,170.052,FIRE,2
78.6,27.5,2984.977,542.856,2.7762,2.669,1.237,1,98958.61,115,flaming,FIRE,57.0,7320.21,180.038,FIRE,2
